Direct?;From;To;Type;Member;FromMember
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness/SaveExistingAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness/OpenExistingAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/SellingPriceSimulationBusiness/OpenExistingAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness/CreateNewVersionAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness/CloneAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness/OpenExistingAsync
True;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Business/Simulation/CostUpSimulationBusiness/SaveExistingAsync
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/AverageMarginComponent;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/AverageMarginComponent/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/AverageMarginComponent;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/AverageMarginComponent/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];FieldAccess;IsAuthorized;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];FieldAccess;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/SelectColourClass
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];FieldAccess;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/OnItemsRefreshed
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];MethodCall;OnChangesSaved;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/OnChangesSaved
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];MethodCall;SetModified;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ColourCoefficientsViewModel/RalCodesOnCollectionChanged
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/MachiningViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/MachiningViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/OnSelectionChanged
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/Detail/SalesHistoryViewModelBase/OnCurrentYearChanged
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Entity;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ProductSeriesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ParametersViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ParametersViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/CostGroupsDescriptionViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];FieldAccess;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/CostGroupsDescriptionViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/CostGroupsDescriptionViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/SimpleConcreteCrudViewModel[1];FieldAccess;IsAuthorized;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/CostGroupsDescriptionViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/ShapeCoefficientValuesViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];FieldAccess;IsAuthorized;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;CreateViewModel;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/CreateViewModel
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];FieldAccess;IsAuthorized;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/CreateViewModel
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/SetControlAuthorization
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];FieldAccess;IsAuthorized;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/GlobalsWorkspaceViewModel/SetControlAuthorization
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;IsLoading;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/SelectionChanged
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];FieldAccess;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/SelectionChanged
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/CalculationFinished
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;IsLoading;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/CalculationFinished
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;CreateViewModel;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/CreateViewModel
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/CreateViewModel
False;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ConcreteCrudViewModelBase[2];MethodCall;Items;cs+class://Qnh/Sbs/PricingTool/MasterData/ViewModel/DiscountGroupsWorkspaceViewModel/DiscountGroupPropertyChanged
